video_id,author,comment,like_count,published_at,keyword,video_title
epnC7Fwwd-E,@ridhoprasetyo7791,Ini game play yg paling degdegan menurut gw sih.. Ling nya sujin gila banget sumpah,1,2026-04-17T18:13:50Z,MPL Indonesia Week 6,FNATIC ONIC vs RRQ HOSHI | Regular Season Week 6 Day 2 | Game 1 | #MPLIDS14
epnC7Fwwd-E,@ridhoprasetyo7791,Ini yg gw kangenin dri RRQ.. Klo liat RRQ skrg malah pengen muntah liat gameplay nya,0,2026-04-17T17:49:49Z,MPL Indonesia Week 6,FNATIC ONIC vs RRQ HOSHI | Regular Season Week 6 Day 2 | Game 1 | #MPLIDS14
epnC7Fwwd-E,@Nadovv_storyy,Prime rrq 😢,0,2026-04-17T08:42:58Z,MPL Indonesia Week 6,FNATIC ONIC vs RRQ HOSHI | Regular Season Week 6 Day 2 | Game 1 | #MPLIDS14
epnC7Fwwd-E,@thenugaras2661,Gelo sutsujin,0,2026-04-17T04:05:37Z,MPL Indonesia Week 6,FNATIC ONIC vs RRQ HOSHI | Regular Season Week 6 Day 2 | Game 1 | #MPLIDS14
epnC7Fwwd-E,@babieLovelysoftcute,Paling GG sustsujin di match ini tinggal satu hit tuh udah wasted,0,2026-04-16T13:11:44Z,MPL Indonesia Week 6,FNATIC ONIC vs RRQ HOSHI | Regular Season Week 6 Day 2 | Game 1 | #MPLIDS14
epnC7Fwwd-E,@ekosatria5287,"Sudah terbukti RRQ ini lebih kuat daripada yg skrg,bodoh kali ngelepas sutsujin sama dyren,seharusnya yg diganti toy aja.",0,2026-04-14T14:43:25Z,MPL Indonesia Week 6,FNATIC ONIC vs RRQ HOSHI | Regular Season Week 6 Day 2 | Game 1 | #MPLIDS14
6mk7Lzj-eSQ,@GAMING159-s8e,Superkentot,0,2026-05-22T09:02:39Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@SignalCell-g2n,di tutor makek lance,0,2026-05-22T00:10:37Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@Ziaaxx17-of2dh,GG sih lancelot nya kairi nih,0,2026-05-18T12:26:20Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@rujakcingurr,Nana no retri pun masih dapet jir 😂,0,2026-05-15T16:55:31Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@rujakcingurr,Yehezkiel salah tim ga sih? Agak kasian sebenernya 😢,0,2026-05-15T16:54:24Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@aicreatore-sfm,Exp kocak,0,2026-05-15T13:41:32Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@FikiSatriaadiandra,Hina sehina hinanya😭😭😭,1,2026-05-15T07:09:46Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@TechTizen,Onic masih respect karna gak pake skin gajah😂,0,2026-05-14T17:53:14Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@PikriSaftri,"Awal kehancuran rrq😂. Kesalahan pak AP masih mempertahankan toy, rins dan idok. . Camkan kata"" Saya selagi 3 player itu masih di rrq Sampai seoson depan depannya lagi rrq bakalan kalah terus!l
Hasteg rrq bubar😂",0,2026-05-11T07:58:45Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@laelllollipop,"Kenapa sih sama nana, nana anak baik 🥰",0,2026-05-10T08:19:52Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@FarelLamurukung-rn7xm,Pantasan banyak nana di renk😅,0,2026-05-10T00:03:26Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@anakterimut123,Nana yg sangat ngeselin wkwkwk😂 lagian lawan onic 0:56,0,2026-05-09T23:29:56Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@doodoo7207,Njir aanz glowing,0,2026-05-09T08:17:16Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@Lin2026-t6p,Potensi Nana keluar😂,1,2026-05-09T02:47:20Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@dedesuparman7109,y,0,2026-05-08T21:27:10Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@SuparmanRoby,"Exp lapu"" bodoh dark system gk guna bikin beban",0,2026-05-08T15:39:27Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@SuparmanRoby,Superdann tolol,0,2026-05-08T15:38:24Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@uhsjhyssj,Kelra 🔥,0,2026-05-08T13:39:02Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@uhsjhyssj,🔥🔥,0,2026-05-08T13:36:14Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@BudiAsong,Hina hina lawan nana😅😅,0,2026-05-08T10:55:26Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@AzamAzamm-q1q,6:08 yang gua cari,0,2026-05-08T07:34:13Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@NekkoNiime,Jadi banyak anomali Nana di ranked,1,2026-05-08T07:26:07Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@DidisVRofficial,Makanya jgn kebanyakan ganti ganti user @RRQ main kayak user solo rank semua gt,0,2026-05-08T05:55:28Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@EgyValentino,jelek bnget njir game play nya rrq,0,2026-05-08T05:42:18Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@doctorcell4673,"Hahahaha..
Di kasih Nana trol ttp klh..
Penghinaan yg nyata😅 pada rrq",0,2026-05-08T00:53:37Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@IdrisMaulana-f9o,Kalo aku sih setuju Ama mpl onic udah maju coach nya yg latih dengan benar aku nanti mau jadi penerus onic lah mpl atau moontan,0,2026-05-07T17:00:21Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@RyyRyyy-d5l,super hama,0,2026-05-07T16:14:34Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@davidandy9255,"Kok kyk settingan yakk, pasti onic lah ini win srebu persen",0,2026-05-07T13:35:18Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@sanzaonafan8519,Kacau malu bgt rrq,0,2026-05-07T08:22:42Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@FreyaGaming18,Mental aman mental? 😢,0,2026-05-07T07:33:26Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@Edy-c3d,kiboy x sanz,0,2026-05-07T05:15:38Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@boyook,nana,0,2026-05-07T04:39:40Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@Mamakatsu-ge3nz,kecewa bgt ga pake nana gajah😂,0,2026-05-07T02:37:20Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@AghylSetiawan,Mungkin nggak sih si kecttttut coach PPQ😂 ini hanya bisa melatih mantan* player ( anak didik) nya aja?? Karna ketika ada anak baru ( player baru ) bapuk betul gamesplay PPQ,0,2026-05-07T01:09:44Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@DynaRahayu-iy5jp,dikasih tutor pake lance dan di obok” nanang wkwk,1,2026-05-07T01:05:19Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@Sdrsdrsdrsdr14257,Caster kok ngatur,0,2026-05-06T18:36:21Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@NurIrawan-e8n,Siapa yg setuju finis peringkat 9 akhir musim turun mdl biar seru mpl biar gk ada tim badut,0,2026-05-06T17:12:53Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@cihuy_01W4,Skylar kenapa ganti Ama kelra?,0,2026-05-06T14:16:10Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@ikmalmuhammad3372,APAKAH INI YANG DI NAMAKAN KELINCI PERCOBAAN Awowkwowkwowk🤡,0,2026-05-06T12:09:18Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@RusticSemarang,"apakah, apakah kamu membeci nana?",0,2026-05-06T11:35:32Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@SaputraOver,Yéhèzkièl mabar VIP,0,2026-05-06T06:01:11Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@Muhammadyusri-s1w5o,Di ambil phove takut,0,2026-05-06T05:58:45Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@revanmuhammadadiansyah9890,Gak ekspek Sanz bakal pick Nana😂,0,2026-05-06T05:23:18Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@dickyaprian6792,Nana dong di pict 🔥🔥🔥🔥,0,2026-05-06T04:06:36Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@yukina-chan9509,DIBUAT MAINAN NANA😂,0,2026-05-06T04:04:56Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@akmalraviandeni5347,"Kairi : pengen cepat2, lagi sakit 😭",0,2026-05-06T01:25:46Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@prastibkk-yb8og,Ini bencana!!! NANA sang raja langit onic id jakarta mlbb bersama Infinix 🔥🔥👑🇮🇩❤️🥰😍membawa bencana!!! Kooonndoomm badutt 🤡🤡🤡😆😭,1,2026-05-06T00:01:52Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@prastibkk-yb8og,"Kooonndoomm di kasih kelinci sama Nana is the best pokoknya legend Nana mpl 🇮🇩🔥🔥 bersama sang raja langit onic id jakarta mlbb bersama king Infinix 🔥🔥🔥🇮🇩🇮🇩❤️ juara season 17 sang raja langit onic id jakarta mlbb 🤲🤲🔥🔥🔥🇮🇩🇮🇩❤️❤️🥰🥰😍👑👑👑

Kooonndoomm mewek makan telurr kelinci."" Badut bot Konoha 🤡🤡🤡🤡😆😆😭🤡🤡",1,2026-05-05T23:37:37Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@widirisal8633,Royal derby 1-9🗿🗿🗿,0,2026-05-05T17:47:37Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@treats3181,"""SKY KINGS"" needed 2 ph imports? Hahahaha da fuq?!!!! ""King of kings""??? Really? King of what tho.? Fuckin indo server? Hahahaha",0,2026-05-05T17:11:00Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@anwarentod8333,Suruh RRQ gulung tikar di MPL...males banget lihat permainan sekarang...udah kaya team sampah...,0,2026-05-05T15:33:45Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@TeguhSahputra-l9j,MASA BUAT NGEKILL BUAT NANA AJA KAGA MAMPU SIH 😂😅 SAMPAH SAMPAH,0,2026-05-05T15:07:16Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@MettaCung-n3o,6:24 6:26 6:26 6:26 6:27 6:27 6:27 6:27 6:27 6:27 6:28 6:28 6:28 6:28 6:28 6:29,0,2026-05-05T15:07:04Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@TeguhSahputra-l9j,"100% TEAM RRQ GAK LAYAK ADA DI MPL, DI TUR WARKOP JUGA BLM TENTU BISA MENANG INI TIM 😂 TAPI GAPAPA SI BIAR PENONTON ADA HIBURAN DAN BAHAN UNTUK DI HINA 😂",1,2026-05-05T15:01:44Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@TeguhSahputra-l9j,Anak2 ranked juga kalo lawan TIM HAMA pasti 100% menang 😂 UDAH PARAH NYA TERLALU KELEWATAN TIM SAMPAH INI 😂,0,2026-05-05T15:00:10Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@TeguhSahputra-l9j,TIM SAMPAH KALAH LAGI AJA 😂 BARU KEMARIN SYUKURAN PECAH TELOR EH LANGSUNG DI BANTAI PAKE NANA 😂 HINA BANGET INI TIM 😂😅 HAMA,0,2026-05-05T14:59:01Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@anggazulhijmi3344,Tutor lance ada di kairi ahahaha😅,0,2026-05-05T12:47:04Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@AskarDakkang-v4s,Kok ini gak pake harith kolam ya,0,2026-05-05T12:18:59Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@Ogirari,Aduh RRQ🤣,1,2026-05-05T11:49:50Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@Vvienath,rrq sekarang ditinggal tidur juga kalah,0,2026-05-05T11:27:47Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@anakHytam-g9q,Ssamuel kasian njier,0,2026-05-05T10:55:46Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@hastamunandar3775,Kasian mid rrq kaya main Ama epig,0,2026-05-05T10:47:50Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@AuliaKhodizah-c8w,Guin gkguna,0,2026-05-05T10:19:26Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@deadeye2908,Kaiiiwriii kaiiiwriiiiii kaiwriiiiii😅😅😅,0,2026-05-05T10:17:30Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@Agys666,13:46 L kumar nih bos,0,2026-05-05T10:04:43Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@Agys666,TOY setara ERLAN😂,0,2026-05-05T10:03:29Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@ikomangyoga6401,Rrq lagi lucu lucunya wkwk,1,2026-05-05T09:35:00Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@FansOnyaa,SUPER SUPER EMANG BOT😂😂😂,0,2026-05-05T09:04:51Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@derisgio6272,"Klo kalahnya sama Zhuxin, Pharsa, Yve, Zetian sih masih dibilang wajar, lah ini sama Nana hero epig😹",0,2026-05-05T06:26:36Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@ianridsfx4701,"Nana bilek ""ma'aciii om Sanz""",0,2026-05-05T05:44:46Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@andiabdillah1008,"Game ke dua ini rrq lebih bagus kok mainnya, tapi sayang ketemu Nana SANZ yg nyusahin😂",0,2026-05-05T03:36:05Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@Kingsaymen,Kasiaan Yehezkiel salah tim 😂,1,2026-05-05T01:22:11Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@azrilrashya5204,TIM UDAH KUAT MALAH DI GANTI SEMUA..EMANG KAYA EEK 😂😂😂😂😂,0,2026-05-05T01:22:05Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@azrilrashya5204,RRQ KAYA EEK SEKARANG,0,2026-05-05T01:17:56Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@ferelian4511,"sebenernya nana cocok untuk midlane di draft tadi itu karena ada guin dan musuh gaada assasin, disuatu cara lain valir juga diban gaada lagi mage yg bisa enak lawan stun lama akhirnya pick nana meskipun di early susah tapi lategame memang nana sakit wkwk",0,2026-05-05T00:25:50Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@dtritandi478,"Dulu bagi rrq,playoff bukanlah hal yg sulit, yg sulit itu juara karna ada evos jaman old ,,,sekarang mau playoff aja harus berdarah-darah cuy.,,😂",0,2026-05-04T23:55:07Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@MuhammadReza-u7n,"Cuma dimainin doang sekarang, gak seperti jaman dulu",0,2026-05-04T23:19:40Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@Kampang1212,bapuk super,0,2026-05-04T20:44:44Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@nabilabdullah6957,"Ga ada harga diri nya sampe pake Nana, semudah itu kah kawan RRQ",0,2026-05-04T18:56:43Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@artoferguso7292,"Harusnya 
Kairi : Alucard
Sans : Nana
Lutpi ; Dyrot
Kelra :Miya
Kiboy : Saber",2,2026-05-04T17:29:43Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@jack_rabbits135,"menit ke 6:03 kelra clear  wave cepat, dia mau nya tim ambil turet karena 4v3 tapi kiboy sanz lutpi malah lambat baca nya situasi nya",0,2026-05-04T17:02:24Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@Santun-SantriTulen,Superkenn gak fungsi,0,2026-05-04T16:39:40Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@rijalagna472,"Ini tim ppq emg saatnya ancur sih, suka taunting dibales taunting mlh hina fisik org + ortu, hebat kalian kondom dajal 😂 KONDOM MINUS NURANI kena karma hina ciptaan tuhan, kelas kalean ppq kondom 😂 Sanz #7 di M7 dihina fisik eh skg PPQ #9 di Mpl, Makan tuh hina fisik, tuhan yg bertindak 🖕🏻💩🖕🏻",0,2026-05-04T15:54:14Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@inisiallogo,Apakah kingdom ingin berteman dengan nana😂,1,2026-05-04T15:42:43Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@hardwork777y5w,"Tim tersombong di mpl id s17 kh ini si rr9, dari banyaknya match cuman 1 doang yg mau di interview 😂",1,2026-05-04T15:31:56Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@ipankhernanta7685,Semua hero jadi op ya kalau buat nglawan rrq,1,2026-05-04T15:24:11Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@AsepRohman11,Telur AYAM🐔,2,2026-05-04T15:18:59Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@azisbondeth1137,KASIAN RRQ SKRNG JADI AYAM MPL WKWKWK,1,2026-05-04T15:09:58Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@pendirahmat2858,Latihan😂,0,2026-05-04T14:40:44Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@yukaaiikoo08,3 kata lucu: Onik vs RRQ,1,2026-05-04T13:38:15Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@RonaldoMessi-bd7ms,6 kali ULTI doang loh sanz kok bisa ppq kalah,0,2026-05-04T13:32:17Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@powerrenjesungu,sebenernya malau ga si RRQ? mending langsung suren aja ga capek atao walk out skalian dripda dihina stiap hari,0,2026-05-04T12:59:40Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@AndyEman-e4g6d,Hancur parah rrq,0,2026-05-04T12:55:47Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@Beastshopfans,NANA GAJAH 😂😂😂,0,2026-05-04T12:48:25Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@Fani-u3l,Malu jir kalah Ama Nana😹,0,2026-05-04T12:45:16Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@AskaFaudzan,hina banget cok di mainin nana😂,0,2026-05-04T12:38:37Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@RafkaArrahmad,Kelra pake harith jadi ke inget sesuatu,1,2026-05-04T12:33:52Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@imamPheot-o6w,Malas liat rrq yg sekarang,0,2026-05-04T12:04:20Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@imamPheot-o6w,Kembalikan RRQ  yg dulu,0,2026-05-04T12:04:06Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@Nazoya-k4d,Sayonara² sampai berjumpa lagi di(mpl season 18)😂,5,2026-05-04T11:22:25Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
6mk7Lzj-eSQ,@ultramanbiru277,Ppq tim baperan dan bapuk😂😂,0,2026-05-04T11:04:20Z,MPL Indonesia Week 6,ONIC vs RRQ | Regular Season Week 6 Day 3 | Game 2 | #MPLIDS17
